"","diff","lwr","upr","p adj"
"San Francisco 49ers-Baltimore Ravens",-51.4285714285734,-163.063582134377,60.2064392772306,0.997947517650896
"Seattle Seahawks-Baltimore Ravens",-26.1904761904781,-137.825486896282,85.4445345153259,0.999999999519259
"Tampa Bay Buccaneers-Baltimore Ravens",-35.3333333333351,-146.968344039139,76.3016773724688,0.999999076544897
"Tennessee Titans-Baltimore Ravens",-10.0952380952399,-121.730248801044,101.539772610564,1
"Washington Football Team-Baltimore Ravens",-32.8095238095256,-144.44453451533,78.8254868962784,0.999999844238894
"Carolina Panthers-Buffalo Bills",-29.714285714286,-141.34929642009,81.920724991518,0.999999986957303
"Chicago Bears-Buffalo Bills",-24.8571428571435,-136.492153562947,86.7778678486605,0.999999999882118
"Cincinnati Bengals-Buffalo Bills",-22.9523809523817,-134.587391658186,88.6826297534223,0.999999999986843
"Cleveland Browns-Buffalo Bills",-31.8571428571435,-143.492153562947,79.7778678486604,0.999999924632375
"Dallas Cowboys-Buffalo Bills",6.42857142857122,-105.206439277233,118.063582134375,1
"Denver Broncos-Buffalo Bills",-33.5238095238105,-145.158820229614,78.1112011819935,0.999999736878959
"Detroit Lions-Buffalo Bills",-5.28571428571462,-116.920724991519,106.349296420089,1
"Green Bay Packers-Buffalo Bills",-32.0000000000003,-143.635010705804,79.6350107058037,0.999999915792455
"Houston Texans-Buffalo Bills",-16.4761904761909,-132.669593544346,99.717212591964,1
"Indianapolis Colts-Buffalo Bills",-45.9523809523815,-157.587391658185,65.6826297534225,0.999734389172724
"Jacksonville Jaguars-Buffalo Bills",-6.57142857142895,-118.206439277233,105.063582134375,1
"Kansas City Chiefs-Buffalo Bills",-52.3809523809527,-164.015963086757,59.2540583248513,0.997207227956618
"Las Vegas Raiders-Buffalo Bills",64.3809523809525,-47.2540583248515,176.015963086756,0.948081457232775
"Los Angeles Chargers-Buffalo Bills",-32.7142857142861,-144.34929642009,78.9207249915178,0.999999854942177
"Los Angeles Rams-Buffalo Bills",51.9523809523802,-59.6826297534237,163.587391658184,0.997564740497327
"Miami Dolphins-Buffalo Bills",-0.904761904762381,-112.539772610566,110.730248801042,1
"Minnesota Vikings-Buffalo Bills",1.42857142857099,-110.206439277233,113.063582134375,1
"New England Patriots-Buffalo Bills",-1.76190476190499,-113.396915467709,109.873105943899,1
"New Orleans Saints-Buffalo Bills",11.9523809523806,-99.6826297534234,123.587391658185,1
"New York Giants-Buffalo Bills",5.28571428571422,-106.34929642009,116.920724991518,1
"New York Jets-Buffalo Bills",-85.0476190476186,-196.682629753423,26.5873916581853,0.501188639552566
"Philadelphia Eagles-Buffalo Bills",23.428571428571,-88.2064392772329,135.063582134375,0.999999999976686
"Pittsburgh Steelers-Buffalo Bills",4.71428571428532,-106.920724991519,116.349296420089,1
"San Francisco 49ers-Buffalo Bills",-24.7619047619053,-136.396915467709,86.8731059438987,0.999999999893771
"Seattle Seahawks-Buffalo Bills",0.476190476190027,-111.158820229614,112.111201181994,1
"Tampa Bay Buccaneers-Buffalo Bills",-8.66666666666703,-120.301677372471,102.968344039137,1
"Tennessee Titans-Buffalo Bills",16.5714285714282,-95.0635821343758,128.206439277232,1
"Washington Football Team-Buffalo Bills",-6.14285714285745,-117.777867848661,105.492153562947,1
"Chicago Bears-Carolina Panthers",4.85714285714255,-106.777867848661,116.492153562947,1
"Cincinnati Bengals-Carolina Panthers",6.7619047619043,-104.8731059439,118.396915467708,1
"Cleveland Browns-Carolina Panthers",-2.14285714285751,-113.777867848661,109.492153562946,1
"Dallas Cowboys-Carolina Panthers",36.1428571428572,-75.4921535629467,147.777867848661,0.999998431376387
"Denver Broncos-Carolina Panthers",-3.80952380952448,-115.444534515328,107.825486896279,1
"Detroit Lions-Carolina Panthers",24.4285714285714,-87.2064392772326,136.063582134375,0.999999999926518
"Green Bay Packers-Carolina Panthers",-2.28571428571428,-113.920724991518,109.34929642009,1
"Houston Texans-Carolina Panthers",13.2380952380951,-102.95530783006,129.43149830625,1
"Indianapolis Colts-Carolina Panthers",-16.2380952380955,-127.873105943899,95.3969154677085,1
"Jacksonville Jaguars-Carolina Panthers",23.1428571428571,-88.4921535629469,134.777867848661,0.999999999983415
"Kansas City Chiefs-Carolina Panthers",-22.6666666666667,-134.301677372471,88.9683440391373,0.999999999990734
"Las Vegas Raiders-Carolina Panthers",94.0952380952385,-17.5397726105655,205.730248801042,0.273370304490135
"Los Angeles Chargers-Carolina Panthers",-3.00000000000011,-114.635010705804,108.635010705804,1
"Los Angeles Rams-Carolina Panthers",81.6666666666662,-29.9683440391377,193.30167737247,0.596333269167586
"Miami Dolphins-Carolina Panthers",28.8095238095236,-82.8254868962803,140.444534515328,0.999999994109784
"Minnesota Vikings-Carolina Panthers",31.142857142857,-80.492153562947,142.777867848661,0.999999957187176
"New England Patriots-Carolina Panthers",27.952380952381,-83.6826297534229,139.587391658185,0.999999997314159
"New Orleans Saints-Carolina Panthers",41.6666666666666,-69.9683440391374,153.301677372471,0.999963212527205
"New York Giants-Carolina Panthers",35.0000000000002,-76.6350107058037,146.635010705804,0.999999261678241
"New York Jets-Carolina Panthers",-55.3333333333326,-166.968344039137,56.3016773724713,0.993297328922699
"Philadelphia Eagles-Carolina Panthers",53.1428571428571,-58.4921535629469,164.777867848661,0.996459785166838
"Pittsburgh Steelers-Carolina Panthers",34.4285714285713,-77.2064392772326,146.063582134375,0.999999500789074
"San Francisco 49ers-Carolina Panthers",4.95238095238074,-106.682629753423,116.587391658185,1
"Seattle Seahawks-Carolina Panthers",30.190476190476,-81.4445345153279,141.82548689628,0.999999980444914
"Tampa Bay Buccaneers-Carolina Panthers",21.047619047619,-90.587391658185,132.682629753423,0.999999999999055
"Tennessee Titans-Carolina Panthers",46.2857142857142,-65.3492964200898,157.920724991518,0.999694804674888
"Washington Football Team-Carolina Panthers",23.5714285714286,-88.0635821343754,135.206439277233,0.999999999972427
"Cincinnati Bengals-Chicago Bears",1.90476190476176,-109.730248801042,113.539772610566,1
"Cleveland Browns-Chicago Bears",-7.00000000000006,-118.635010705804,104.635010705804,1
"Dallas Cowboys-Chicago Bears",31.2857142857147,-80.3492964200893,142.920724991519,0.999999951988849
"Denver Broncos-Chicago Bears",-8.66666666666703,-120.301677372471,102.968344039137,1
"Detroit Lions-Chicago Bears",19.5714285714288,-92.0635821343751,131.206439277233,1
"Green Bay Packers-Chicago Bears",-7.14285714285683,-118.777867848661,104.492153562947,1
"Houston Texans-Chicago Bears",8.38095238095252,-107.812450687202,124.574355449107,1
"Indianapolis Colts-Chicago Bears",-21.095238095238,-132.730248801042,90.5397726105659,0.999999999998993
"Jacksonville Jaguars-Chicago Bears",18.2857142857145,-93.3492964200895,129.920724991518,1
"Kansas City Chiefs-Chicago Bears",-27.5238095238092,-139.158820229613,84.1112011819947,0.999999998208529
"Las Vegas Raiders-Chicago Bears",89.2380952380959,-22.396915467708,200.8731059439,0.388119333392473
"Los Angeles Chargers-Chicago Bears",-7.85714285714266,-119.492153562947,103.777867848661,1
"Los Angeles Rams-Chicago Bears",76.8095238095237,-34.8254868962803,188.444534515328,0.727573762294492
"Miami Dolphins-Chicago Bears",23.9523809523811,-87.6826297534229,135.587391658185,0.999999999957096
"Minnesota Vikings-Chicago Bears",26.2857142857144,-85.3492964200895,137.920724991518,0.999999999470357
"New England Patriots-Chicago Bears",23.0952380952385,-88.5397726105655,134.730248801042,0.999999999984331
"New Orleans Saints-Chicago Bears",36.809523809524,-74.8254868962799,148.444534515328,0.999997606982275
"New York Giants-Chicago Bears",30.1428571428577,-81.4921535629463,141.777867848662,0.999999981213496
"New York Jets-Chicago Bears",-60.1904761904752,-171.825486896279,51.4445345153288,0.97759640736776
"Philadelphia Eagles-Chicago Bears",48.2857142857145,-63.3492964200895,159.920724991518,0.999325839881446
"Pittsburgh Steelers-Chicago Bears",29.5714285714288,-82.0635821343752,141.206439277233,0.999999988469973
"San Francisco 49ers-Chicago Bears",0.0952380952381873,-111.539772610566,111.730248801042,1
"Seattle Seahawks-Chicago Bears",25.3333333333335,-86.3016773724705,136.968344039137,0.999999999803116
"Tampa Bay Buccaneers-Chicago Bears",16.1904761904764,-95.4445345153275,127.82548689628,1
"Tennessee Titans-Chicago Bears",41.4285714285716,-70.2064392772323,153.063582134376,0.999967403306632
"Washington Football Team-Chicago Bears",18.714285714286,-92.920724991518,130.34929642009,1
"Cleveland Browns-Cincinnati Bengals",-8.90476190476181,-120.539772610566,102.730248801042,1
"Dallas Cowboys-Cincinnati Bengals",29.3809523809529,-82.254058324851,141.015963086757,0.999999990230186
"Denver Broncos-Cincinnati Bengals",-10.5714285714288,-122.206439277233,101.063582134375,1
"Detroit Lions-Cincinnati Bengals",17.6666666666671,-93.9683440391369,129.301677372471,1
"Green Bay Packers-Cincinnati Bengals",-9.04761904761858,-120.682629753423,102.587391658185,1
"Houston Texans-Cincinnati Bengals",6.47619047619077,-109.717212591964,122.669593544346,1
"Indianapolis Colts-Cincinnati Bengals",-22.9999999999998,-134.635010705804,88.6350107058042,0.999999999986068
"Jacksonville Jaguars-Cincinnati Bengals",16.3809523809527,-95.2540583248512,128.015963086757,1
"Kansas City Chiefs-Cincinnati Bengals",-29.428571428571,-141.063582134375,82.206439277233,0.999999989815662
"Las Vegas Raiders-Cincinnati Bengals",87.3333333333342,-24.3016773724698,198.968344039138,0.438340752313578
"Los Angeles Chargers-Cincinnati Bengals",-9.76190476190442,-121.396915467708,101.8731059439,1
"Los Angeles Rams-Cincinnati Bengals",74.9047619047619,-36.730248801042,186.539772610566,0.77417121071991
"Miami Dolphins-Cincinnati Bengals",22.0476190476193,-89.5873916581846,133.682629753423,0.999999999995776
"Minnesota Vikings-Cincinnati Bengals",24.3809523809527,-87.2540583248513,136.015963086757,0.999999999930321
"New England Patriots-Cincinnati Bengals",21.1904761904767,-90.4445345153272,132.825486896281,0.999999999998762
"New Orleans Saints-Cincinnati Bengals",34.9047619047623,-76.7302488010417,146.539772610566,0.999999307822
"New York Giants-Cincinnati Bengals",28.2380952380959,-83.396915467708,139.8731059439,0.999999996497929
"New York Jets-Cincinnati Bengals",-62.0952380952369,-173.730248801041,49.539772610567,0.966472910025454
"Philadelphia Eagles-Cincinnati Bengals",46.3809523809527,-65.2540583248512,158.015963086757,0.999682564266716
"Pittsburgh Steelers-Cincinnati Bengals",27.666666666667,-83.9683440391369,139.301677372471,0.99999999794771
"San Francisco 49ers-Cincinnati Bengals",-1.80952380952357,-113.444534515328,109.82548689628,1
"Seattle Seahawks-Cincinnati Bengals",23.4285714285717,-88.2064392772322,135.063582134376,0.999999999976686
"Tampa Bay Buccaneers-Cincinnati Bengals",14.2857142857147,-97.3492964200893,125.920724991519,1
"Tennessee Titans-Cincinnati Bengals",39.5238095238099,-72.1112011819941,151.158820229614,0.999988173000246
"Washington Football Team-Cincinnati Bengals",16.8095238095243,-94.8254868962797,128.444534515328,1
"Dallas Cowboys-Cleveland Browns",38.2857142857147,-73.3492964200892,149.920724991519,0.999994158566641
"Denver Broncos-Cleveland Browns",-1.66666666666697,-113.301677372471,109.968344039137,1
"Detroit Lions-Cleveland Browns",26.5714285714289,-85.0635821343751,138.206439277233,0.999999999293717
"Green Bay Packers-Cleveland Browns",-0.142857142856769,-111.777867848661,111.492153562947,1
"Houston Texans-Cleveland Browns",15.3809523809526,-100.812450687202,131.574355449107,1
"Indianapolis Colts-Cleveland Browns",-14.095238095238,-125.730248801042,97.539772610566,1
"Jacksonville Jaguars-Cleveland Browns",25.2857142857146,-86.3492964200894,136.920724991519,0.999999999812856
"Kansas City Chiefs-Cleveland Browns",-20.5238095238092,-132.158820229613,91.1112011819948,1
"Las Vegas Raiders-Cleveland Browns",96.238095238096,-15.396915467708,207.8731059439,0.230085448636619
"Los Angeles Chargers-Cleveland Browns",-0.857142857142605,-112.492153562947,110.777867848661,1
"Los Angeles Rams-Cleveland Browns",83.8095238095237,-27.8254868962802,195.444534515328,0.535938714461039
"Miami Dolphins-Cleveland Browns",30.9523809523811,-80.6826297534228,142.587391658185,0.999999963296714
"Minnesota Vikings-Cleveland Browns",33.2857142857145,-78.3492964200895,144.920724991518,0.999999778655198
"New England Patriots-Cleveland Browns",30.0952380952385,-81.5397726105654,141.730248801042,0.999999981953477
"New Orleans Saints-Cleveland Browns",43.8095238095241,-67.8254868962799,155.444534515328,0.999896518002796
"New York Giants-Cleveland Browns",37.1428571428577,-74.4921535629462,148.777867848662,0.999997057851775
"New York Jets-Cleveland Browns",-53.1904761904751,-164.825486896279,58.4445345153288,0.996407878268118
"Philadelphia Eagles-Cleveland Browns",55.2857142857146,-56.3492964200894,166.920724991519,0.993385324052769
"Pittsburgh Steelers-Cleveland Browns",36.5714285714288,-75.0635821343751,148.206439277233,0.999997939120241
"San Francisco 49ers-Cleveland Browns",7.09523809523824,-104.539772610566,118.730248801042,1
"Seattle Seahawks-Cleveland Browns",32.3333333333335,-79.3016773724704,143.968344039137,0.999999891225505
"Tampa Bay Buccaneers-Cleveland Browns",23.1904761904765,-88.4445345153275,134.82548689628,0.999999999982447
"Tennessee Titans-Cleveland Browns",48.4285714285717,-63.2064392772323,160.063582134376,0.999288429237698
"Washington Football Team-Cleveland Browns",25.7142857142861,-85.9207249915179,137.34929642009,0.999999999705842
"Denver Broncos-Dallas Cowboys",-39.9523809523817,-151.587391658186,71.6826297534223,0.999985032941534
"Detroit Lions-Dallas Cowboys",-11.7142857142858,-123.34929642009,99.9207249915181,1
"Green Bay Packers-Dallas Cowboys",-38.4285714285715,-150.063582134375,73.2064392772325,0.99999365083206
"Houston Texans-Dallas Cowboys",-22.9047619047622,-139.098164972917,93.2886411633928,0.999999999995991
"Indianapolis Colts-Dallas Cowboys",-52.3809523809527,-164.015963086757,59.2540583248513,0.997207227956618
"Jacksonville Jaguars-Dallas Cowboys",-13.0000000000002,-124.635010705804,98.6350107058038,1
"Kansas City Chiefs-Dallas Cowboys",-58.8095238095239,-170.444534515328,52.8254868962801,0.983664361240002
"Las Vegas Raiders-Dallas Cowboys",57.9523809523812,-53.6826297534227,169.587391658185,0.98671312926382
"Los Angeles Chargers-Dallas Cowboys",-39.1428571428573,-150.777867848661,72.4921535629466,0.999990442087524
"Los Angeles Rams-Dallas Cowboys",45.523809523809,-66.111201181995,157.158820229613,0.999778495622363
"Miami Dolphins-Dallas Cowboys",-7.3333333333336,-118.968344039138,104.30167737247,1
"Minnesota Vikings-Dallas Cowboys",-5.00000000000023,-116.635010705804,106.635010705804,1
"New England Patriots-Dallas Cowboys",-8.1904761904762,-119.82548689628,103.444534515328,1
"New Orleans Saints-Dallas Cowboys",5.52380952380935,-106.111201181995,117.158820229613,1
"New York Giants-Dallas Cowboys",-1.142857142857,-112.777867848661,110.492153562947,1
"New York Jets-Dallas Cowboys",-91.4761904761899,-203.111201181994,20.1588202296141,0.332581602123286
"Philadelphia Eagles-Dallas Cowboys",16.9999999999998,-94.6350107058041,128.635010705804,1
"Pittsburgh Steelers-Dallas Cowboys",-1.71428571428589,-113.34929642009,109.920724991518,1
"San Francisco 49ers-Dallas Cowboys",-31.1904761904765,-142.82548689628,80.4445345153275,0.999999955516429
"Seattle Seahawks-Dallas Cowboys",-5.95238095238119,-117.587391658185,105.682629753423,1
"Tampa Bay Buccaneers-Dallas Cowboys",-15.0952380952382,-126.730248801042,96.5397726105657,1
"Tennessee Titans-Dallas Cowboys",10.1428571428569,-101.492153562947,121.777867848661,1
"Washington Football Team-Dallas Cowboys",-12.5714285714287,-124.206439277233,99.0635821343753,1
"Detroit Lions-Denver Broncos",28.2380952380959,-83.3969154677081,139.8731059439,0.999999996497929
"Green Bay Packers-Denver Broncos",1.5238095238102,-110.111201181994,113.158820229614,1
"Houston Texans-Denver Broncos",17.0476190476195,-99.1457840205354,133.241022115774,1
"Indianapolis Colts-Denver Broncos",-12.428571428571,-124.063582134375,99.206439277233,1
"Jacksonville Jaguars-Denver Broncos",26.9523809523815,-84.6826297534224,138.587391658185,0.999999998969765
"Kansas City Chiefs-Denver Broncos",-18.8571428571422,-130.492153562946,92.7778678486618,1
"Las Vegas Raiders-Denver Broncos",97.9047619047629,-13.730248801041,209.539772610567,0.199765846003742
"Los Angeles Chargers-Denver Broncos",0.809523809524364,-110.82548689628,112.444534515328,1
"Los Angeles Rams-Denver Broncos",85.4761904761907,-26.1588202296133,197.111201181995,0.489247319517484
"Miami Dolphins-Denver Broncos",32.6190476190481,-79.0159630867559,144.254058324852,0.99999986495151
"Minnesota Vikings-Denver Broncos",34.9523809523815,-76.6826297534225,146.587391658185,0.999999285097942
"New England Patriots-Denver Broncos",31.7619047619055,-79.8731059438985,143.396915467709,0.999999930032061
"New Orleans Saints-Denver Broncos",45.4761904761911,-66.1588202296129,157.111201181995,0.999782965454506
"New York Giants-Denver Broncos",38.8095238095247,-72.8254868962793,150.444534515329,0.999992090506223
"New York Jets-Denver Broncos",-51.5238095238082,-163.158820229612,60.1112011819958,0.997882072958876
"Philadelphia Eagles-Denver Broncos",56.9523809523815,-54.6826297534224,168.587391658185,0.989668771387149
"Pittsburgh Steelers-Denver Broncos",38.2380952380958,-73.3969154677082,149.8731059439,0.999994319279371
"San Francisco 49ers-Denver Broncos",8.76190476190521,-102.873105943899,120.396915467709,1
"Seattle Seahawks-Denver Broncos",34.0000000000005,-77.6350107058035,145.635010705804,0.99999963022124
"Tampa Bay Buccaneers-Denver Broncos",24.8571428571435,-86.7778678486605,136.492153562947,0.999999999882118
"Tennessee Titans-Denver Broncos",50.0952380952386,-61.5397726105653,161.730248801043,0.998695978569094
"Washington Football Team-Denver Broncos",27.380952380953,-84.2540583248509,139.015963086757,0.99999999843768
"Green Bay Packers-Detroit Lions",-26.7142857142857,-138.34929642009,84.9207249915183,0.999999999185609
"Houston Texans-Detroit Lions",-11.1904761904763,-127.383879258631,105.002926877679,1
"Indianapolis Colts-Detroit Lions",-40.6666666666669,-152.301677372471,70.9683440391371,0.999978051561722
"Jacksonville Jaguars-Detroit Lions",-1.28571428571433,-112.920724991518,110.34929642009,1
"Kansas City Chiefs-Detroit Lions",-47.0952380952381,-158.730248801042,64.5397726105659,0.999575857856814
"Las Vegas Raiders-Detroit Lions",69.6666666666671,-41.9683440391369,181.301677372471,0.879831352774645
"Los Angeles Chargers-Detroit Lions",-27.4285714285715,-139.063582134375,84.2064392772325,0.999999998364585
"Los Angeles Rams-Detroit Lions",57.2380952380948,-54.3969154677091,168.873105943899,0.988885539810315
"Miami Dolphins-Detroit Lions",4.38095238095224,-107.254058324852,116.015963086756,1
"Minnesota Vikings-Detroit Lions",6.71428571428561,-104.920724991518,118.34929642009,1
"New England Patriots-Detroit Lions",3.52380952380963,-108.111201181994,115.158820229614,1
"New Orleans Saints-Detroit Lions",17.2380952380952,-94.3969154677088,128.873105943899,1
"New York Giants-Detroit Lions",10.5714285714288,-101.063582134375,122.206439277233,1
"New York Jets-Detroit Lions",-79.761904761904,-191.396915467708,31.8731059438999,0.649295027047154
"Philadelphia Eagles-Detroit Lions",28.7142857142857,-82.9207249915183,140.34929642009,0.999999994593411
"Pittsburgh Steelers-Detroit Lions",9.99999999999994,-101.635010705804,121.635010705804,1
